DateTime,Estuary Name,SiteID,LoggerID,SampleDepth,Conductivity,Temp,DO
28/01/2020 7:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.8,2.15
28/01/2020 7:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.78,2.12
28/01/2020 7:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.76,2.02
28/01/2020 8:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.74,1.88
28/01/2020 8:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.74,1.82
28/01/2020 8:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.76,2.03
28/01/2020 8:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.7,1.97
28/01/2020 9:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.72,2.1
28/01/2020 9:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.76,2.28
28/01/2020 9:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.74,2.08
28/01/2020 9:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.74,2.12
28/01/2020 10:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.8,2.15
28/01/2020 10:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.88,2.16
28/01/2020 10:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.1,2.54
28/01/2020 10:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.26,2.45
28/01/2020 11:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.36,3.01
28/01/2020 11:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.44,3.3
28/01/2020 11:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.5,3.41
28/01/2020 11:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.54,3.52
28/01/2020 12:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.6,3.65
28/01/2020 12:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.66,3.8
28/01/2020 12:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.76,4.28
28/01/2020 12:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.86,4.63
28/01/2020 13:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.98,4.83
28/01/2020 13:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.06,5.18
28/01/2020 13:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.08,4.85
28/01/2020 13:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.08,4.44
28/01/2020 14:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.14,4.65
28/01/2020 14:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.16,3.88
28/01/2020 14:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.2,3.6
28/01/2020 14:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.24,4.55
28/01/2020 15:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.24,3.42
28/01/2020 15:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.26,3.64
28/01/2020 15:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.2,5.11
28/01/2020 15:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.18,4.32
28/01/2020 16:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.16,4.05
28/01/2020 16:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.1,4.17
28/01/2020 16:30,Meroo Lake,MER1,MER1-Surface,0.5,,28,5.01
28/01/2020 16:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.96,4.62
28/01/2020 17:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.94,5.09
28/01/2020 17:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.86,5.37
28/01/2020 17:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.78,5.44
28/01/2020 17:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.74,5.36
28/01/2020 18:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.68,5.1
28/01/2020 18:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.62,5.17
28/01/2020 18:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.6,5.07
28/01/2020 18:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.56,5.01
28/01/2020 19:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.54,4.81
28/01/2020 19:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.5,4.78
28/01/2020 19:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.44,4.63
28/01/2020 19:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.4,4.5
28/01/2020 20:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.38,4.38
28/01/2020 20:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.34,4.3
28/01/2020 20:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.3,4.17
28/01/2020 20:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.26,4.06
28/01/2020 21:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.16,4.09
28/01/2020 21:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.1,4.01
28/01/2020 21:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.04,3.96
28/01/2020 21:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.04,3.81
28/01/2020 22:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.96,3.94
28/01/2020 22:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.96,3.78
28/01/2020 22:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.92,3.64
28/01/2020 22:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.82,3.55
28/01/2020 23:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.72,3.61
28/01/2020 23:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.66,3.45
28/01/2020 23:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.62,3.54
28/01/2020 23:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.48,3.26
29/01/2020 0:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.4,2.77
29/01/2020 0:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.36,2.63
29/01/2020 0:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.38,2.8
29/01/2020 0:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.38,3.04
29/01/2020 1:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.24,1.65
29/01/2020 1:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.26,2.61
29/01/2020 1:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.18,2.64
29/01/2020 1:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.08,2.8
29/01/2020 2:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.06,2.84
29/01/2020 2:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.02,2.37
29/01/2020 2:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.96,2.71
29/01/2020 2:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.9,1.89
29/01/2020 3:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.8,1.81
29/01/2020 3:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.74,2.06
29/01/2020 3:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.62,2.06
29/01/2020 3:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.66,2.23
29/01/2020 4:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.68,2.05
29/01/2020 4:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.64,2.09
29/01/2020 4:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.6,2.27
29/01/2020 4:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.46,2.62
29/01/2020 5:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.38,2.66
29/01/2020 5:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.38,2.34
29/01/2020 5:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.32,2.21
29/01/2020 5:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.26,2.28
29/01/2020 6:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.22,2.14
29/01/2020 6:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.24,1.68
29/01/2020 6:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.18,1.79
29/01/2020 6:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.16,1.48
29/01/2020 7:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.06,1.43
29/01/2020 7:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.04,1.49
29/01/2020 7:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.02,1.38
29/01/2020 7:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.02,1.62
29/01/2020 8:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.04,1.5
29/01/2020 8:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.08,1.62
29/01/2020 8:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.14,1.65
29/01/2020 8:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.12,1.82
29/01/2020 9:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.18,1.79
29/01/2020 9:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.26,1.48
29/01/2020 9:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.32,2.04
29/01/2020 9:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.54,2.17
29/01/2020 10:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.72,2.33
29/01/2020 10:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.9,2.61
29/01/2020 10:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.04,2.86
29/01/2020 10:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.16,2.92
29/01/2020 11:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.28,3.17
29/01/2020 11:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.44,3.3
29/01/2020 11:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.58,3.22
29/01/2020 11:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.72,3.49
29/01/2020 12:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.88,3.63
29/01/2020 12:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.04,3.87
29/01/2020 12:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.22,4.04
29/01/2020 12:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.38,4.23
29/01/2020 13:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.56,4.46
29/01/2020 13:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.76,4.71
29/01/2020 13:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.92,4.91
29/01/2020 13:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.08,4.94
29/01/2020 14:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.24,5.06
29/01/2020 14:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.4,5.15
29/01/2020 14:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.54,5.28
29/01/2020 14:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.7,5.28
29/01/2020 15:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.82,5.4
29/01/2020 15:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.94,5.52
29/01/2020 15:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.04,5.56
29/01/2020 15:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.14,5.61
29/01/2020 16:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.22,5.52
29/01/2020 16:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.3,5.52
29/01/2020 16:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.36,5.68
29/01/2020 16:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.4,6.11
29/01/2020 17:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.44,5.64
29/01/2020 17:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.5,5.37
29/01/2020 17:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.52,5.25
29/01/2020 17:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.56,4.64
29/01/2020 18:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.66,3.96
29/01/2020 18:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.68,4.33
29/01/2020 18:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.62,4.47
29/01/2020 18:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.62,4.19
29/01/2020 19:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.44,5.93
29/01/2020 19:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.3,6.09
29/01/2020 19:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.2,6.09
29/01/2020 19:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.14,5.68
29/01/2020 20:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.14,5.41
29/01/2020 20:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.98,5.88
29/01/2020 20:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.9,5.87
29/01/2020 20:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.88,5.42
29/01/2020 21:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.72,6.41
29/01/2020 21:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.66,5.47
29/01/2020 21:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.64,4.91
29/01/2020 21:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.54,5.17
29/01/2020 22:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.54,5.15
29/01/2020 22:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.44,4.81
29/01/2020 22:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.32,6.43
29/01/2020 22:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.28,5.2
29/01/2020 23:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.3,4.06
29/01/2020 23:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.18,3.87
29/01/2020 23:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.02,4.44
29/01/2020 23:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.92,4.59
30/01/2020 0:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.86,4.57
30/01/2020 0:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.76,4.3
30/01/2020 0:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.7,4.15
30/01/2020 0:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.64,4.26
30/01/2020 1:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.62,4.24
30/01/2020 1:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.58,4.25
30/01/2020 1:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.52,4.9
30/01/2020 1:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.44,4.84
30/01/2020 2:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.36,4.59
30/01/2020 2:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.32,4.8
30/01/2020 2:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.26,4.8
30/01/2020 2:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.22,4.58
30/01/2020 3:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.18,4.34
30/01/2020 3:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.12,4.21
30/01/2020 3:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.04,4.01
30/01/2020 3:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.9,3.93
30/01/2020 4:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.8,3.93
30/01/2020 4:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.72,3.69
30/01/2020 4:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.62,3.58
30/01/2020 4:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.56,3.55
30/01/2020 5:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.5,3.56
30/01/2020 5:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.42,3.46
30/01/2020 5:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.36,3.29
30/01/2020 5:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.26,3.11
30/01/2020 6:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.26,3.04
30/01/2020 6:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.2,2.64
30/01/2020 6:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.14,2.73
30/01/2020 6:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.06,2.55
30/01/2020 7:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.92,2.55
30/01/2020 7:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.92,2.46
30/01/2020 7:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.92,2.58
30/01/2020 7:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.94,2.3
30/01/2020 8:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.96,2.34
30/01/2020 8:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.88,2.63
30/01/2020 8:30,Meroo Lake,MER1,MER1-Surface,0.5,,25.82,2.4
30/01/2020 8:45,Meroo Lake,MER1,MER1-Surface,0.5,,25.78,2.12
30/01/2020 9:00,Meroo Lake,MER1,MER1-Surface,0.5,,25.82,2.15
30/01/2020 9:15,Meroo Lake,MER1,MER1-Surface,0.5,,25.9,2.21
30/01/2020 9:30,Meroo Lake,MER1,MER1-Surface,0.5,,26,1.83
30/01/2020 9:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.12,2.22
30/01/2020 10:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.26,2.45
30/01/2020 10:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.4,2.54
30/01/2020 10:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.48,2.74
30/01/2020 10:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.54,2.83
30/01/2020 11:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.8,2.84
30/01/2020 11:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.96,3.14
30/01/2020 11:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.1,3.12
30/01/2020 11:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.28,3.43
30/01/2020 12:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.5,3.77
30/01/2020 12:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.68,3.68
30/01/2020 12:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.92,4.02
30/01/2020 12:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.1,4.33
30/01/2020 13:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.3,4.71
30/01/2020 13:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.52,4.6
30/01/2020 13:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.8,4.6
30/01/2020 13:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.08,4.86
30/01/2020 14:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.18,5.1
30/01/2020 14:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.3,5.3
30/01/2020 14:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.42,5.73
30/01/2020 14:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.48,6.16
30/01/2020 15:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.5,6.16
30/01/2020 15:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.62,6.59
30/01/2020 15:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.68,6.81
30/01/2020 15:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.76,7.13
30/01/2020 16:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.82,7.68
30/01/2020 16:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.88,7.95
30/01/2020 16:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.94,8.15
30/01/2020 16:45,Meroo Lake,MER1,MER1-Surface,0.5,,30.02,8.19
30/01/2020 17:00,Meroo Lake,MER1,MER1-Surface,0.5,,30.16,7.63
30/01/2020 17:15,Meroo Lake,MER1,MER1-Surface,0.5,,30.1,8.35
30/01/2020 17:30,Meroo Lake,MER1,MER1-Surface,0.5,,30.08,7.81
30/01/2020 17:45,Meroo Lake,MER1,MER1-Surface,0.5,,30.02,8.16
30/01/2020 18:00,Meroo Lake,MER1,MER1-Surface,0.5,,30.02,7.46
30/01/2020 18:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.98,7.93
30/01/2020 18:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.88,7.83
30/01/2020 18:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.78,8.04
30/01/2020 19:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.68,7.7
30/01/2020 19:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.6,7.81
30/01/2020 19:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.52,7.63
30/01/2020 19:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.4,7.58
30/01/2020 20:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.3,7.6
30/01/2020 20:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.18,7.66
30/01/2020 20:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.12,7.54
30/01/2020 20:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.08,7.49
30/01/2020 21:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.04,7.13
30/01/2020 21:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.98,7.09
30/01/2020 21:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.88,7.08
30/01/2020 21:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.8,6.65
30/01/2020 22:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.72,6.72
30/01/2020 22:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.68,6.62
30/01/2020 22:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.6,6.77
30/01/2020 22:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.54,6.43
30/01/2020 23:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.48,6.31
30/01/2020 23:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.42,6.07
30/01/2020 23:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.36,6.2
30/01/2020 23:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.28,5.86
31/01/2020 0:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.22,5.83
31/01/2020 0:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.2,5.71
31/01/2020 0:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.16,5.11
31/01/2020 0:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.1,5.02
31/01/2020 1:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.98,4.98
31/01/2020 1:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.9,4.84
31/01/2020 1:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.86,4.78
31/01/2020 1:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.8,4.84
31/01/2020 2:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.74,4.63
31/01/2020 2:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.68,4.57
31/01/2020 2:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.62,4.41
31/01/2020 2:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.56,4.17
31/01/2020 3:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.46,4.35
31/01/2020 3:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.42,4.24
31/01/2020 3:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.36,4.07
31/01/2020 3:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.3,4.14
31/01/2020 4:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.24,3.95
31/01/2020 4:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.16,3.96
31/01/2020 4:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.12,3.68
31/01/2020 4:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.06,3.43
31/01/2020 5:00,Meroo Lake,MER1,MER1-Surface,0.5,,27,3.59
31/01/2020 5:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.92,3.49
31/01/2020 5:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.84,3.48
31/01/2020 5:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.8,3.52
31/01/2020 6:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.72,3.49
31/01/2020 6:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.64,3.43
31/01/2020 6:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.62,3.2
31/01/2020 6:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.56,3.07
31/01/2020 7:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.52,3.09
31/01/2020 7:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.46,3.02
31/01/2020 7:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.46,2.83
31/01/2020 7:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.46,2.77
31/01/2020 8:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.44,2.81
31/01/2020 8:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.46,2.86
31/01/2020 8:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.48,2.68
31/01/2020 8:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.52,2.6
31/01/2020 9:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.58,2.41
31/01/2020 9:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.64,2.37
31/01/2020 9:30,Meroo Lake,MER1,MER1-Surface,0.5,,26.66,2.02
31/01/2020 9:45,Meroo Lake,MER1,MER1-Surface,0.5,,26.68,2.2
31/01/2020 10:00,Meroo Lake,MER1,MER1-Surface,0.5,,26.88,2.81
31/01/2020 10:15,Meroo Lake,MER1,MER1-Surface,0.5,,26.94,2.56
31/01/2020 10:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.18,3.23
31/01/2020 10:45,Meroo Lake,MER1,MER1-Surface,0.5,,27.38,3.34
31/01/2020 11:00,Meroo Lake,MER1,MER1-Surface,0.5,,27.54,3.22
31/01/2020 11:15,Meroo Lake,MER1,MER1-Surface,0.5,,27.66,3.25
31/01/2020 11:30,Meroo Lake,MER1,MER1-Surface,0.5,,27.86,3.35
31/01/2020 11:45,Meroo Lake,MER1,MER1-Surface,0.5,,28.08,3.38
31/01/2020 12:00,Meroo Lake,MER1,MER1-Surface,0.5,,28.26,3.49
31/01/2020 12:15,Meroo Lake,MER1,MER1-Surface,0.5,,28.48,3.68
31/01/2020 12:30,Meroo Lake,MER1,MER1-Surface,0.5,,28.78,3.92
31/01/2020 12:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.06,4.21
31/01/2020 13:00,Meroo Lake,MER1,MER1-Surface,0.5,,29.2,5.52
31/01/2020 13:15,Meroo Lake,MER1,MER1-Surface,0.5,,29.3,5.83
31/01/2020 13:30,Meroo Lake,MER1,MER1-Surface,0.5,,29.52,5.9
31/01/2020 13:45,Meroo Lake,MER1,MER1-Surface,0.5,,29.78,5.97
31/01/2020 14:00,Meroo Lake,MER1,MER1-Surface,0.5,,30,6.16
31/01/2020 14:15,Meroo Lake,MER1,MER1-Surface,0.5,,30.14,6.24
